발생시간,발생지역,검토상태,쓰나미여부,영향도,데이터유형,규모,지역,경도,위도,진원깊이,발생일시,cluster,cluster_4,c
1583613030931,"96 km SSW of La Gloria, Mexico",reviewed,0,284,earthquake,4.3, Mexico,-94.4507,15.3414,38.88,2020-03-07 20:30:30.931000+00:00,0,3,pink
1578845941456,"1 km E of Lipa City, Philippines",reviewed,0,284,earthquake,4.3, Philippines,121.1787,13.9407,3.43,2020-01-12 16:19:01.456000+00:00,0,0,red
1583856816374,Mid-Indian Ridge,reviewed,0,326,earthquake,4.6,Mid-Indian Ridge,67.2357,-15.2509,10.0,2020-03-10 16:13:36.374000+00:00,0,0,red
1644930338488,"135 km SW of Singkil, Indonesia",reviewed,0,312,earthquake,4.5, Indonesia,96.9566,1.3933,10.0,2022-02-15 13:05:38.488000+00:00,0,0,red
1624052836425,"Volcano Islands, Japan region",reviewed,0,326,earthquake,4.6, Japan region,141.8058,25.766,66.61,2021-06-18 21:47:16.425000+00:00,0,3,pink
1679658262999,"Izu Islands, Japan region",reviewed,0,271,earthquake,4.2, Japan region,141.7901,29.9288,10.0,2023-03-24 11:44:22.999000+00:00,0,0,red
1663013349110,"16km WSW of Loyalton, CA",reviewed,0,175,earthquake,3.3,California,-120.4031667,39.6025,-1.55,2022-09-12 20:09:09.110000+00:00,1,1,blue
1649535839370,"2 km NNW of Tamisan, Philippines",reviewed,0,298,earthquake,4.4, Philippines,126.2922,6.861,69.56,2022-04-09 20:23:59.370000+00:00,0,3,pink
1615193377793,"120 km SSE of Sand Point, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-159.6515,54.3699,33.12,2021-03-08 08:49:37.793000+00:00,1,1,blue
1641732761107,"129 km NW of Copiapó, Chile",reviewed,0,271,earthquake,4.2, Chile,-71.3883,-26.6811,20.45,2022-01-09 12:52:41.107000+00:00,0,0,red
1622045237587,"9 km SE of Gisenyi, Rwanda",reviewed,0,312,earthquake,4.5, Rwanda,29.304,-1.7731,10.0,2021-05-26 16:07:17.587000+00:00,0,0,red
1686947444730,"266 km SSW of ‘Ohonua, Tonga",reviewed,0,465,earthquake,5.5, Tonga,-175.8992,-23.5832,13.985,2023-06-16 20:30:44.730000+00:00,2,2,green
1664908083039,"Flores region, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,120.6297,-8.1368,9.125,2022-10-04 18:28:03.039000+00:00,0,0,red
1676981917385,"104 km NE of Casuguran, Philippines",reviewed,0,284,earthquake,4.3, Philippines,123.1095,15.3277,19.859,2023-02-21 12:18:37.385000+00:00,0,0,red
1642668655982,"73 km ESE of Adak, Alaska",reviewed,0,246,earthquake,4.0, Alaska,-175.6255,51.6695,48.2,2022-01-20 08:50:55.982000+00:00,0,3,pink
1617789700049,"199 km SSE of Katsuura, Japan",reviewed,0,298,earthquake,4.4, Japan,141.088,33.4639,41.23,2021-04-07 10:01:40.049000+00:00,0,3,pink
1613983686937,"222 km WSW of Adak, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-179.4611,50.9331,22.04,2021-02-22 08:48:06.937000+00:00,0,1,blue
1581582699016,"130 km SSW of Atka, Alaska",reviewed,0,211,earthquake,3.7, Alaska,-175.0304,51.1476,22.83,2020-02-13 08:31:39.016000+00:00,1,1,blue
1625556600918,"141 km SE of Perryville, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-157.6477,54.9716,1.3,2021-07-06 07:30:00.918000+00:00,1,1,blue
1601850804896,"24 km SSW of Karaton, Kazakhstan",reviewed,0,259,earthquake,4.1, Kazakhstan,53.342,46.2411,10.0,2020-10-04 22:33:24.896000+00:00,0,0,red
1674781559814,Philippine Islands region,reviewed,0,271,earthquake,4.2,Philippine Islands region,126.1192,10.0848,10.0,2023-01-27 01:05:59.814000+00:00,0,0,red
1615084419592,"3 km WNW of Álftanes, Iceland",reviewed,0,246,earthquake,4.0, Iceland,-22.0899,64.1104,10.0,2021-03-07 02:33:39.592000+00:00,0,0,red
1633902788410,"22 km S of Naalehu, Hawaii",reviewed,0,287,earthquake,4.26, Hawaii,-155.542,18.868,35.99,2021-10-10 21:53:08.410000+00:00,0,3,pink
1627679430330,"Izu Islands, Japan region",reviewed,0,326,earthquake,4.6, Japan region,142.4591,29.5589,10.0,2021-07-30 21:10:30.330000+00:00,0,0,red
1631434475039,"93 km SE of Neiafu, Tonga",reviewed,0,271,earthquake,4.2, Tonga,-173.3786,-19.2724,10.0,2021-09-12 08:14:35.039000+00:00,0,0,red
1596459195033,"255 km NE of Saipan, Northern Mariana Islands",reviewed,0,326,earthquake,4.6, Northern Mariana Islands,147.1233,17.1073,10.0,2020-08-03 12:53:15.033000+00:00,0,0,red
1587975251493,"24 km SSW of Guánica, Puerto Rico",reviewed,0,148,earthquake,3.1, Puerto Rico,-66.958,17.7553,24.57,2020-04-27 08:14:11.493000+00:00,1,1,blue
1594241875528,"12 km NNW of Sincik, Turkey",reviewed,0,259,earthquake,4.1, Turkey,38.5409,38.1382,10.0,2020-07-08 20:57:55.528000+00:00,0,0,red
1612441263995,southeast of the Loyalty Islands,reviewed,0,312,earthquake,4.5,southeast of the Loyalty Islands,171.8453,-22.8668,10.0,2021-02-04 12:21:03.995000+00:00,0,0,red
1684470159849,southeast of the Loyalty Islands,reviewed,0,432,earthquake,5.3,southeast of the Loyalty Islands,170.6489,-23.2021,36.009,2023-05-19 04:22:39.849000+00:00,2,2,green
1625737091704,Kermadec Islands region,reviewed,0,326,earthquake,4.6,Kermadec Islands region,-178.286,-31.3988,37.87,2021-07-08 09:38:11.704000+00:00,0,3,pink
1615366203968,"1 km ENE of Álftanes, Iceland",reviewed,0,298,earthquake,4.4, Iceland,-21.9937,64.1057,10.0,2021-03-10 08:50:03.968000+00:00,0,0,red
1625777623084,"30 km SSW of Covenant Life, Alaska",reviewed,0,191,earthquake,3.5, Alaska,-136.2382,59.1675,5.3,2021-07-08 20:53:43.084000+00:00,1,1,blue
1667640219347,"south of Sumbawa, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,118.1105,-11.5667,10.0,2022-11-05 09:23:39.347000+00:00,0,0,red
1661993289222,"19 km NNE of Ta`?, American Samoa",reviewed,0,148,earthquake,3.1, American Samoa,-169.4555,-14.0657,9.62,2022-09-01 00:48:09.222000+00:00,1,1,blue
1687307133489,"137 km SE of Pondaguitan, Philippines",reviewed,0,298,earthquake,4.4, Philippines,127.0329,5.4612,9.168,2023-06-21 00:25:33.489000+00:00,0,0,red
1588049000332,"121 km SW of Labuan, Indonesia",reviewed,0,340,earthquake,4.7, Indonesia,104.9452,-7.0361,35.0,2020-04-28 04:43:20.332000+00:00,0,3,pink
1642612467816,"83 km SW of Tagbak, Philippines",reviewed,0,326,earthquake,4.6, Philippines,119.6494,13.2258,10.0,2022-01-19 17:14:27.816000+00:00,0,0,red
1625591762942,"Kepulauan Mentawai region, Indonesia",reviewed,0,246,earthquake,4.0, Indonesia,99.6076,-2.1627,16.63,2021-07-06 17:16:02.942000+00:00,0,0,red
1582446627135,"71 km E of Atka, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-173.1532,52.1664,9.8,2020-02-23 08:30:27.135000+00:00,1,1,blue
1605943359410,"55 km WSW of Stella, Puerto Rico",reviewed,0,164,earthquake,3.26, Puerto Rico,-67.722,18.1081,40.0,2020-11-21 07:22:39.410000+00:00,1,1,blue
1647270760701,"156 km SSW of Sungai Penuh, Indonesia",reviewed,0,271,earthquake,4.2, Indonesia,100.8102,-3.3406,39.26,2022-03-14 15:12:40.701000+00:00,0,3,pink
1616072788702,"88 km NNW of Lae, Papua New Guinea",reviewed,0,298,earthquake,4.4, Papua New Guinea,146.7189,-5.9734,59.48,2021-03-18 13:06:28.702000+00:00,0,3,pink
1684204674600,"247 km WSW of Olonkinbyen, Svalbard and Jan Mayen",reviewed,0,271,earthquake,4.2, Svalbard and Jan Mayen,-15.251,70.4165,10.0,2023-05-16 02:37:54.600000+00:00,0,0,red
1633793146836,off the coast of Oregon,reviewed,0,211,earthquake,3.7,off the coast of Oregon,-128.1018,43.5664,10.0,2021-10-09 15:25:46.836000+00:00,1,1,blue
1578126278167,southwestern Pakistan,reviewed,0,370,earthquake,4.9,southwestern Pakistan,63.1389,25.499,10.0,2020-01-04 08:24:38.167000+00:00,2,2,green
1615021464857,Kermadec Islands region,reviewed,0,369,earthquake,4.9,Kermadec Islands region,-176.1599,-29.5862,10.0,2021-03-06 09:04:24.857000+00:00,2,2,green
1594230647061,"107 km ESE of Namie, Japan",reviewed,0,298,earthquake,4.4, Japan,142.1375,37.1417,40.03,2020-07-08 17:50:47.061000+00:00,0,3,pink
1673956406378,"70 km SW of Cañete, Chile",reviewed,0,326,earthquake,4.6, Chile,-74.0207,-38.2043,21.638,2023-01-17 11:53:26.378000+00:00,0,0,red
1613086186793,"282 km W of Indianola, California",reviewed,0,148,earthquake,3.1, California,-127.5316,41.1429,10.0,2021-02-11 23:29:46.793000+00:00,1,1,blue
1686215967447,"263 km ESE of Tadine, New Caledonia",reviewed,0,500,earthquake,5.7, New Caledonia,170.28,-22.3497,11.0,2023-06-08 09:19:27.447000+00:00,2,2,green
1664460734942,"24 km WSW of Jacó, Costa Rica",reviewed,0,259,earthquake,4.1, Costa Rica,-84.8459,9.5463,13.873,2022-09-29 14:12:14.942000+00:00,0,0,red
1631631559620,"1 km SSE of P?hala, Hawaii",reviewed,0,142,earthquake,3.04, Hawaii,-155.474,19.1913333333333,34.31,2021-09-14 14:59:19.620000+00:00,1,1,blue
1583903019028,"59 km E of Ishinomaki, Japan",reviewed,0,246,earthquake,4.0, Japan,141.9805,38.3565,38.27,2020-03-11 05:03:39.028000+00:00,0,3,pink
1661553833419,"22 km NNE of Ta`?, American Samoa",reviewed,0,234,earthquake,3.9, American Samoa,-169.4532,-14.0355,10.0,2022-08-26 22:43:53.419000+00:00,1,0,red
1629746930084,"247 km ESE of Chiniak, Alaska",reviewed,0,246,earthquake,4.0, Alaska,-148.8195,56.4426,10.0,2021-08-23 19:28:50.084000+00:00,0,0,red
1681731908031,Kermadec Islands region,reviewed,0,298,earthquake,4.4,Kermadec Islands region,-179.0211,-31.8704,10.084,2023-04-17 11:45:08.031000+00:00,0,0,red
1684824118609,"290 km E of Vao, New Caledonia",reviewed,0,573,earthquake,6.1, New Caledonia,170.3067,-22.9954,10.0,2023-05-23 06:41:58.609000+00:00,2,2,green
1628434623115,"152 km ESE of Chignik, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-156.0596,55.8996,33.4,2021-08-08 14:57:03.115000+00:00,1,1,blue
1670921071685,South Sandwich Islands region,reviewed,0,284,earthquake,4.3,South Sandwich Islands region,-29.7443,-59.4993,10.0,2022-12-13 08:44:31.685000+00:00,0,0,red
1595568924838,"28 km SSE of Mina, Nevada",reviewed,0,168,earthquake,3.3, Nevada,-118.0407,38.1415,3.5,2020-07-24 05:35:24.838000+00:00,1,1,blue
1617801336316,Kermadec Islands region,reviewed,0,354,earthquake,4.8,Kermadec Islands region,-176.6914,-29.013,10.0,2021-04-07 13:15:36.316000+00:00,0,0,red
1584284417383,"5 km S of B?glung, Nepal",reviewed,0,292,earthquake,4.3, Nepal,83.5923,28.2184,10.0,2020-03-15 15:00:17.383000+00:00,0,0,red
1678556874031,"75 km NNW of Masohi, Indonesia",reviewed,0,298,earthquake,4.4, Indonesia,128.8262,-2.628,18.207,2023-03-11 17:47:54.031000+00:00,0,0,red
1606434063126,"93 km SSE of Hihifo, Tonga",reviewed,0,326,earthquake,4.6, Tonga,-173.5431,-16.7621,18.63,2020-11-26 23:41:03.126000+00:00,0,0,red
1650862170364,"138 km WNW of Tiksi, Russia",reviewed,0,298,earthquake,4.4, Russia,125.3035,72.2539,10.0,2022-04-25 04:49:30.364000+00:00,0,0,red
1685017266765,"130 km NE of Maumere, Indonesia",reviewed,0,340,earthquake,4.7, Indonesia,123.1573,-7.9128,10.0,2023-05-25 12:21:06.765000+00:00,0,0,red
1612177470125,"249 km SSE of ‘Ohonua, Tonga",reviewed,0,326,earthquake,4.6, Tonga,-173.8009,-23.3161,10.0,2021-02-01 11:04:30.125000+00:00,0,0,red
1601029047979,"81 km WSW of Sola, Vanuatu",reviewed,0,340,earthquake,4.7, Vanuatu,166.8448,-14.1357,10.0,2020-09-25 10:17:27.979000+00:00,0,0,red
1583025628651,central Mid-Atlantic Ridge,reviewed,0,340,earthquake,4.7,central Mid-Atlantic Ridge,-39.3296,8.2584,10.0,2020-03-01 01:20:28.651000+00:00,0,0,red
1648286675360,"153 km SW of Manokwari, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,133.2895,-2.0119,37.9,2022-03-26 09:24:35.360000+00:00,0,3,pink
1622386712949,"63 km NW of Yonakuni, Japan",reviewed,0,354,earthquake,4.8, Japan,122.5856,24.8926,5.61,2021-05-30 14:58:32.949000+00:00,0,0,red
1681848471073,Kermadec Islands region,reviewed,0,369,earthquake,4.9,Kermadec Islands region,-178.7174,-31.7362,10.0,2023-04-18 20:07:51.073000+00:00,2,2,green
1678067408773,"132 km SSW of Dampit, Indonesia",reviewed,0,354,earthquake,4.8, Indonesia,112.4379,-9.3706,45.416,2023-03-06 01:50:08.773000+00:00,0,3,pink
1625602769108,"49 km SE of Xunchang, China",reviewed,0,312,earthquake,4.5, China,105.0299,28.1099,10.0,2021-07-06 20:19:29.108000+00:00,0,0,red
1589404174154,"134 km ESE of Nookat, Kyrgyzstan",reviewed,0,326,earthquake,4.6, Kyrgyzstan,73.9702,39.6508,10.0,2020-05-13 21:09:34.154000+00:00,0,0,red
1578383099945,"212 km WSW of Riverton, New Zealand",reviewed,0,298,earthquake,4.4, New Zealand,165.4819,-47.1443,15.17,2020-01-07 07:44:59.945000+00:00,0,0,red
1674265770808,"Fox Islands, Aleutian Islands, Alaska",reviewed,0,168,earthquake,3.3, Aleutian Islands,-165.4781,53.508,35.0,2023-01-21 01:49:30.808000+00:00,1,1,blue
1638037457387,"206 km SSW of Severo-Kuril’sk, Russia",reviewed,0,312,earthquake,4.5, Russia,155.2913,48.9016,49.9,2021-11-27 18:24:17.387000+00:00,0,3,pink
1617855438936,"150 km S of Ust’-Kamchatsk Staryy, Russia",reviewed,0,298,earthquake,4.4, Russia,162.9117,54.9016,10.0,2021-04-08 04:17:18.936000+00:00,0,0,red
1579170576472,"21 km SE of Chisec, Guatemala",reviewed,0,179,earthquake,3.4, Guatemala,-90.1505,15.6764,10.0,2020-01-16 10:29:36.472000+00:00,1,1,blue
1648101760520,"83 km N of Culebra, Puerto Rico",reviewed,0,198,earthquake,3.59, Puerto Rico,-65.31,19.0615,49.0,2022-03-24 06:02:40.520000+00:00,1,3,pink
1622215521840,"10km SE of Dollar Point, CA",reviewed,0,675,earthquake,4.15,California,-120.0286667,39.1221667,7.02,2021-05-28 15:25:21.840000+00:00,2,2,green
1685158071559,"Amazonas-Roraima border region, Brazil",reviewed,0,326,earthquake,4.6, Brazil,-60.2934,-0.7027,10.0,2023-05-27 03:27:51.559000+00:00,0,0,red
1682298161299,"Kermadec Islands, New Zealand",reviewed,0,354,earthquake,4.8, New Zealand,-177.9885,-29.9298,8.975,2023-04-24 01:02:41.299000+00:00,0,0,red
1645220379897,"60 km SW of Tari, Papua New Guinea",reviewed,0,400,earthquake,5.1, Papua New Guinea,142.5975,-6.2617,10.0,2022-02-18 21:39:39.897000+00:00,2,2,green
1633930384743,"25 km SW of Sangkhla Buri, Thailand",reviewed,0,284,earthquake,4.3, Thailand,98.2702,15.008,10.0,2021-10-11 05:33:04.743000+00:00,0,0,red
1578687514556,western Indian-Antarctic Ridge,reviewed,0,326,earthquake,4.6,western Indian-Antarctic Ridge,117.2893,-49.771,10.0,2020-01-10 20:18:34.556000+00:00,0,0,red
1603160431188,"132 km SSE of Sand Point, Alaska",reviewed,0,222,earthquake,3.8, Alaska,-159.7449,54.2318,17.06,2020-10-20 02:20:31.188000+00:00,1,1,blue
1613347557244,"94 km W of Port-Vila, Vanuatu",reviewed,0,354,earthquake,4.8, Vanuatu,167.4242,-17.6387,10.0,2021-02-15 00:05:57.244000+00:00,0,0,red
1628655642795,Vanuatu region,reviewed,0,385,earthquake,5.0,Vanuatu region,172.7658,-20.7503,10.0,2021-08-11 04:20:42.795000+00:00,2,2,green
1603598711445,"99 km SSE of Sand Point, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-160.091,54.473,10.0,2020-10-25 04:05:11.445000+00:00,1,1,blue
1675650808446,"13 km NW of Sincik, Turkey",reviewed,0,298,earthquake,4.4, Turkey,38.495,38.1084,17.891,2023-02-06 02:33:28.446000+00:00,0,0,red
1621668033953,"16 km W of Cohoe, Alaska",reviewed,0,159,earthquake,3.2, Alaska,-151.6014,60.3683,60.3,2021-05-22 07:20:33.953000+00:00,1,3,pink
1628152347207,"119 km WNW of Rabaul, Papua New Guinea",reviewed,0,298,earthquake,4.4, Papua New Guinea,151.1737,-3.7863,10.0,2021-08-05 08:32:27.207000+00:00,0,0,red
1661691622145,"Fox Islands, Aleutian Islands, Alaska",reviewed,0,148,earthquake,3.1, Aleutian Islands,-166.6414,53.8524,13.384,2022-08-28 13:00:22.145000+00:00,1,1,blue
1658576643476,South Shetland Islands,reviewed,0,354,earthquake,4.8,South Shetland Islands,-55.934,-61.6189,10.0,2022-07-23 11:44:03.476000+00:00,0,0,red
1689408874970,Puerto Rico region,reviewed,0,168,earthquake,3.3,Puerto Rico region,-66.4543333333333,18.6925,36.9,2023-07-15 08:14:34.970000+00:00,1,1,blue
1611446442891,South Shetland Islands,reviewed,0,369,earthquake,4.9,South Shetland Islands,-55.4618,-61.7409,10.0,2021-01-24 00:00:42.891000+00:00,2,2,green
1684496412002,southeast of the Loyalty Islands,reviewed,0,284,earthquake,4.3,southeast of the Loyalty Islands,170.5959,-23.1007,10.0,2023-05-19 11:40:12.002000+00:00,0,0,red
1685099259640,"18 km SE of Yokoshiba, Japan",reviewed,0,271,earthquake,4.2, Japan,140.606,35.5159,40.543,2023-05-26 11:07:39.640000+00:00,0,3,pink
1688575790554,"15 km ENE of Shizunai-furukawachō, Japan",reviewed,0,326,earthquake,4.6, Japan,142.552,42.3652,39.452,2023-07-05 16:49:50.554000+00:00,0,3,pink
1684972772830,"3 km SW of Pāhala, Hawaii",reviewed,0,143,earthquake,3.05, Hawaii,-155.495333333333,19.1796666666667,30.77,2023-05-24 23:59:32.830000+00:00,1,1,blue
1635432474451,"75 km ENE of Namie, Japan",reviewed,0,284,earthquake,4.3, Japan,141.7884,37.7506,60.52,2021-10-28 14:47:54.451000+00:00,0,3,pink
1587027504455,South Sandwich Islands region,reviewed,0,298,earthquake,4.4,South Sandwich Islands region,-26.524,-60.2611,10.0,2020-04-16 08:58:24.455000+00:00,0,0,red
1686357858108,south of the Fiji Islands,reviewed,0,284,earthquake,4.3,south of the Fiji Islands,-177.3733,-23.8703,9.991,2023-06-10 00:44:18.108000+00:00,0,0,red
1589989490486,"67 km ESE of Karpathos, Greece",reviewed,0,340,earthquake,4.7, Greece,27.8657,35.2162,10.0,2020-05-20 15:44:50.486000+00:00,0,0,red
1616254958252,southeast of the Loyalty Islands,reviewed,0,465,earthquake,5.5,southeast of the Loyalty Islands,171.6859,-23.1154,10.0,2021-03-20 15:42:38.252000+00:00,2,2,green
1590243346472,"19 km E of Mina, Nevada",reviewed,0,148,earthquake,3.1, Nevada,-117.8805,38.3816,6.7,2020-05-23 14:15:46.472000+00:00,1,1,blue
1646157792830,Kermadec Islands region,reviewed,0,400,earthquake,5.1,Kermadec Islands region,-176.9925,-29.5675,10.0,2022-03-01 18:03:12.830000+00:00,2,2,green
1622840724748,Reykjanes Ridge,reviewed,0,312,earthquake,4.5,Reykjanes Ridge,-32.1519,58.0945,10.0,2021-06-04 21:05:24.748000+00:00,0,0,red
1633103046529,South Sandwich Islands region,reviewed,0,432,earthquake,5.3,South Sandwich Islands region,-26.3595,-60.5294,10.0,2021-10-01 15:44:06.529000+00:00,2,2,green
1618143255985,"107 km N of Naze, Japan",reviewed,0,326,earthquake,4.6, Japan,129.4207,29.334,10.0,2021-04-11 12:14:15.985000+00:00,0,0,red
1649402846699,"127 km W of Ternate, Indonesia",reviewed,0,298,earthquake,4.4, Indonesia,126.2415,0.7972,47.27,2022-04-08 07:27:26.699000+00:00,0,3,pink
1685793688410,"4km WNW of The Geysers, CA",reviewed,0,268,earthquake,4.17,California,-122.7953333,38.7961667,0.84,2023-06-03 12:01:28.410000+00:00,0,0,red
1644673368769,Kermadec Islands region,reviewed,0,298,earthquake,4.4,Kermadec Islands region,-176.4325,-29.9434,35.0,2022-02-12 13:42:48.769000+00:00,0,3,pink
1627534854496,Macquarie Island region,reviewed,0,449,earthquake,5.4,Macquarie Island region,158.706,-53.9249,10.0,2021-07-29 05:00:54.496000+00:00,2,2,green
1641820217654,south of the Kermadec Islands,reviewed,0,326,earthquake,4.6,south of the Kermadec Islands,179.2159,-33.9223,10.0,2022-01-10 13:10:17.654000+00:00,0,0,red
1601786957490,"11km ESE of Willits, CA",reviewed,0,251,earthquake,3.47,California,-123.2521667,39.3573333,6.62,2020-10-04 04:49:17.490000+00:00,1,1,blue
1604320239907,"20 km SSW of Seferihisar, Turkey",reviewed,0,298,earthquake,4.4, Turkey,26.7321,38.0363,10.0,2020-11-02 12:30:39.907000+00:00,0,0,red
1580695465623,"76 km SE of Sola, Vanuatu",reviewed,0,340,earthquake,4.7, Vanuatu,167.9693,-14.4303,10.0,2020-02-03 02:04:25.623000+00:00,0,0,red
1638285033030,"67 km E of Lata, Solomon Islands",reviewed,0,312,earthquake,4.5, Solomon Islands,166.4121,-10.6593,10.0,2021-11-30 15:10:33.030000+00:00,0,0,red
1629352427470,"228 km S of ‘Ohonua, Tonga",reviewed,0,298,earthquake,4.4, Tonga,-174.7133,-23.3849,10.0,2021-08-19 05:53:47.470000+00:00,0,0,red
1687584519470,"42 km N of Loíza, Puerto Rico",reviewed,0,146,earthquake,3.08, Puerto Rico,-65.8701666666667,18.818,51.51,2023-06-24 05:28:39.470000+00:00,1,1,blue
1629437924179,Haiti region,reviewed,0,246,earthquake,4.0,Haiti region,-73.3011,18.5255,10.0,2021-08-20 05:38:44.179000+00:00,0,0,red
1624478767180,"4km NNW of Yucca Valley, CA",reviewed,0,244,earthquake,3.57,California,-116.4441667,34.1468333,5.47,2021-06-23 20:06:07.180000+00:00,1,1,blue
1655700309320,"11 km WNW of O'Brien, Oregon",reviewed,0,161,earthquake,3.22, Oregon,-123.82866666666666,42.1175,33.08,2022-06-20 04:45:09.320000+00:00,1,1,blue
1629055308418,Mid-Indian Ridge,reviewed,0,312,earthquake,4.5,Mid-Indian Ridge,67.9988,-20.4884,10.0,2021-08-15 19:21:48.418000+00:00,0,0,red
1642543271667,"26 km NW of Nuku‘alofa, Tonga",reviewed,0,326,earthquake,4.6, Tonga,-175.3889,-20.9826,10.0,2022-01-18 22:01:11.667000+00:00,0,0,red
1648082306047,"59 km S of Hualien City, Taiwan",reviewed,0,418,earthquake,5.2, Taiwan,121.501,23.4504,20.06,2022-03-24 00:38:26.047000+00:00,2,2,green
1612293320757,"180 km SE of Hihifo, Tonga",reviewed,0,369,earthquake,4.9, Tonga,-172.5036,-17.006,10.0,2021-02-02 19:15:20.757000+00:00,2,2,green
1646739326169,"249 km ESE of Attu Station, Alaska",reviewed,0,259,earthquake,4.1, Alaska,176.3759,51.7531,42.28,2022-03-08 11:35:26.169000+00:00,0,3,pink
1590687966074,"76 km SE of ?funato, Japan",reviewed,0,326,earthquake,4.6, Japan,142.4472,38.6824,25.24,2020-05-28 17:46:06.074000+00:00,0,0,red
1630584110835,South Sandwich Islands region,reviewed,0,326,earthquake,4.6,South Sandwich Islands region,-24.634,-59.6274,10.0,2021-09-02 12:01:50.835000+00:00,0,0,red
1668592734140,"17 km NNW of Taylor, Wyoming",reviewed,0,202,earthquake,3.57, Wyoming,-111.091,42.2126667,9.49,2022-11-16 09:58:54.140000+00:00,1,1,blue
1594070582341,"206 km N of Hami, China",reviewed,0,246,earthquake,4.0, China,93.1197,44.6694,10.0,2020-07-06 21:23:02.341000+00:00,0,0,red
